timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1516786565193572,-5,-4,1,0,-8,14,-1,-3
1516786565208612,-3,1,-29,-12,-3,11,-2,-1
1516786565208612,-8,-10,-15,-10,-1,-13,-5,-4
1516786565215631,23,11,-19,-1,-5,2,-6,2
1516786565215631,-18,-22,-14,-8,-6,12,-2,1
1516786565231674,-7,7,39,14,3,3,2,-4
1516786565231674,7,8,16,-15,-5,-8,1,5
1516786565232677,-2,3,-2,-15,-14,-5,-2,0
1516786565232677,3,6,-26,29,10,14,7,0
1516786565245711,-10,-12,24,-2,1,-4,-4,-4
1516786565245711,1,-3,-29,4,-1,1,2,0
1516786565253732,-6,0,17,-16,-1,5,2,4
1516786565253732,-3,-8,26,-5,-7,-4,-2,3
1516786565268797,1,8,-27,16,3,-1,-5,-1
1516786565268797,0,-3,7,-10,-3,-4,2,3
1516786565275816,-10,-12,1,9,9,4,-1,-8
1516786565275816,0,2,-30,-11,-1,4,0,1
1516786565291832,2,3,-1,6,2,3,0,3
1516786565291832,-1,-4,-2,-5,4,-3,-1,-1
1516786565292835,-11,-6,-23,19,5,0,1,-1
1516786565292835,-6,0,4,-4,-4,-5,-5,-8
1516786565305869,0,-1,39,0,-7,0,0,0
1516786565305869,-7,-2,-34,3,6,0,-1,-12
1516786565313891,6,-5,5,-1,-1,-3,-1,14
1516786565313891,1,4,4,-3,-1,3,0,-1
1516786565328931,-1,0,-44,-17,-2,3,1,-3
1516786565328931,2,11,59,24,2,-6,-3,-4
1516786565335951,-4,-17,-35,-12,-8,-5,-5,-7
1516786565335951,-3,-6,4,-14,-11,-1,-2,0
1516786565351993,-1,-6,-10,-46,-21,-6,-2,3
1516786565351993,0,-2,33,73,30,5,-2,-1
1516786565351993,-6,10,63,24,-7,-5,-12,-15
1516786565351993,1,0,1,-39,-29,-10,-2,2
1516786565366030,-9,-15,28,10,8,15,5,-2
1516786565366030,4,7,-34,-9,-3,2,1,6
1516786565374052,1,5,43,38,17,-3,-4,-2
1516786565374052,2,0,-7,67,25,11,0,-2
1516786565388090,-5,3,-21,-18,-21,-10,-8,-2
1516786565388090,-1,3,14,-28,-11,-9,-4,-3
1516786565396117,-4,-4,-4,-43,-13,-5,0,-3
1516786565396117,-2,1,-7,-20,-7,-1,2,0
1516786565412159,8,-2,-8,0,8,3,1,-1
1516786565412159,4,-10,-24,5,1,-4,-1,5
1516786565412159,-15,-10,-16,-30,-13,-13,-10,-9
1516786565412159,-1,-3,6,9,14,14,5,3
1516786565426355,0,9,-23,19,4,-5,-3,-5
1516786565426355,1,1,0,-21,-8,2,-2,-2
1516786565434211,11,16,15,6,-2,2,5,3
1516786565434211,-5,-5,0,12,6,0,1,1
1516786565448251,-7,-20,27,-6,2,-2,0,-2
1516786565448251,12,5,-90,-28,-9,1,3,6
1516786565456428,-2,4,51,19,1,-5,2,3
1516786565456428,-7,-3,-15,-16,-3,-5,-6,-8
1516786565472322,6,10,25,12,3,0,-1,1
1516786565472322,-13,-7,-14,-8,-2,2,0,-3
1516786565472322,6,-7,-9,8,4,12,-2,-7
1516786565472322,14,-9,-17,-14,-2,-9,7,13
1516786565486497,-8,7,27,7,0,-4,0,-3
1516786565486497,-15,0,-18,-6,1,-1,-7,-24
1516786565493515,-4,-4,-13,-1,-1,1,9,-9
1516786565493515,-7,0,17,-3,-5,-5,-8,-6
1516786565508556,8,-2,-15,4,3,-4,-7,3
1516786565508556,2,0,18,1,-2,0,2,6
1516786565516455,-5,-4,-13,-6,-2,-2,-6,-4
1516786565516455,5,4,4,5,3,1,1,-4
1516786565531478,5,2,-2,4,2,2,6,9
1516786565531478,-6,-7,0,3,-2,-1,-5,1
1516786565532472,-2,2,20,-7,-8,-11,-5,0
1516786565532472,1,-2,33,-4,-8,-11,0,8
1516786565546656,-8,-2,-40,-2,3,16,6,-8
1516786565546656,8,7,14,1,3,7,3,4
1516786565553532,13,12,-30,13,6,6,7,17
1516786565553532,-7,-33,-7,-24,-10,-11,-10,-11
1516786565568602,-33,-17,12,-17,-10,-16,-8,-8
1516786565568602,2,1,10,0,-1,-2,-9,-4
1516786565576625,-4,-2,-4,-1,-1,-2,-2,2
1516786565576625,5,21,4,20,9,5,-6,2
1516786565591775,38,5,2,-3,-11,-4,7,-2
1516786565591775,-54,-8,-5,-7,3,-9,10,24
1516786565592634,40,26,-13,6,3,58,63,23
1516786565592634,-11,-2,-27,16,6,7,-25,-17
1516786565607674,-6,-18,19,-23,-5,-5,-9,-36
1516786565607674,9,-3,10,-4,-7,-37,-21,26
1516786565613905,-17,-10,3,-11,-14,-43,-49,-36
1516786565613905,-8,12,0,7,0,16,5,13
1516786565628730,25,8,-1,16,11,17,50,52
1516786565628730,2,14,-1,13,15,5,-13,-22
1516786565635749,-37,-45,-27,-20,7,-9,-2,-11
1516786565635749,-3,-3,-14,-9,-8,-10,-16,-17
1516786565652009,-13,9,0,-11,-80,-48,-42,-21
1516786565652009,23,-10,13,-15,20,18,31,7
1516786565652794,-1,-6,12,25,48,49,21,23
1516786565652794,-9,2,-5,6,27,13,5,-11
1516786565665828,5,5,-16,13,82,4,-33,-13
1516786565665828,6,21,-13,-32,-117,-109,-9,4
1516786565673995,2,-10,34,-29,-59,20,24,2
1516786565673995,9,4,32,29,79,94,44,72
1516786565689026,6,22,2,101,109,120,36,9
1516786565689026,15,2,-48,29,-64,-33,-26,-24
1516786565696053,-9,-3,-24,-28,-95,-115,-49,-28
1516786565696053,-22,-19,-7,-58,-112,-96,-21,-33
1516786565712088,11,7,18,-41,-33,-36,-3,6
1516786565712088,5,-6,12,-9,43,27,3,0
1516786565713090,-5,-9,-7,-8,12,2,0,4
1516786565713090,-21,-2,-2,-2,14,0,-1,-36
1516786565726126,-42,-3,21,-19,12,7,2,1
1516786565726126,75,-4,-13,-25,-15,3,-25,-5
1516786565734009,-45,23,-6,94,61,4,-7,30
1516786565734009,26,4,-22,18,16,-2,0,14
1516786565749058,-14,-3,-10,-33,-83,-30,2,-8
1516786565749058,-20,-16,21,-39,31,39,19,-17
1516786565756205,13,-5,-21,-100,10,16,-4,0
1516786565756205,-12,-5,16,38,-15,-9,-3,-8
1516786565772115,-2,-4,5,65,4,-18,1,3
1516786565772115,-6,8,27,20,-17,23,9,0
1516786565772115,12,-3,1,87,64,10,-6,-12
1516786565772115,-17,-10,-71,-123,-125,-50,-17,-14
1516786565787151,4,-14,-10,-83,-67,-23,-23,-23
1516786565787151,3,-17,79,97,109,73,48,62
1516786565793167,27,30,4,-13,-5,1,18,21
1516786565793167,1,45,-10,-66,-61,-33,-23,-22
1516786565808207,-20,-46,-74,-128,-124,-42,-26,-16
1516786565808207,1,22,56,65,71,52,23,9
1516786565816227,-7,-14,-60,-98,-110,-27,-14,-15
1516786565816227,6,-29,32,125,21,9,7,7
1516786565831268,15,12,-3,-14,10,-12,-8,-3
1516786565831268,-8,-2,-33,30,21,4,3,-7
1516786565839288,-10,-3,32,-21,26,18,11,8
1516786565839288,-10,-19,-45,-85,-21,-12,-9,-9
1516786565846313,-11,-5,33,48,17,-4,-1,1
1516786565846313,-13,-29,-56,-62,-34,-16,-11,-7
1516786565853331,19,50,5,-27,-24,3,2,4
1516786565853331,16,1,43,57,72,18,11,4
1516786565868367,-8,4,59,14,34,16,8,7
1516786565868367,-20,-3,-8,19,-33,-22,-9,-14
1516786565884410,12,11,-9,-24,-31,-20,-17,-17
1516786565884410,-12,-17,-11,-70,6,14,12,3
1516786565891573,16,9,9,55,18,0,11,25
1516786565891573,-11,0,-48,-41,-67,-17,-10,-6
1516786565899449,0,15,32,57,30,1,-5,-6
1516786565899449,9,-43,-16,-27,-4,4,8,12
1516786565906604,17,23,-13,12,28,9,6,3
1516786565906604,-31,-25,-62,-88,-42,-25,-20,-24
1516786565913625,-12,-24,42,27,10,7,3,-1
1516786565913625,15,22,4,65,17,8,7,7
1516786565928664,4,17,8,-51,-28,-12,-7,-2
1516786565928664,-7,-17,-5,-4,4,-8,-4,-9
1516786565936691,-1,-11,10,-9,10,11,-1,-22
1516786565936691,19,2,-18,-6,-1,2,3,32
1516786565951688,-20,-15,-12,19,8,9,1,4
1516786565951688,11,27,2,22,16,4,1,4
1516786565959827,0,-9,19,-2,-1,-8,-3,-9
1516786565959827,-11,6,-5,-31,-18,-7,-4,-17
1516786565965628,2,2,7,37,16,6,-1,-1
1516786565965628,0,12,28,-14,-3,-1,2,-1
1516786565973678,-1,-19,-23,-17,-18,-6,1,11
1516786565973678,-19,19,-7,11,5,-4,-5,-4
1516786565989870,19,-9,-23,6,8,6,6,9
1516786565989870,-7,8,31,-11,-5,-1,-7,-9
1516786565996933,-8,-17,-7,-2,-8,-3,-4,-3
1516786565996933,10,10,36,25,16,4,3,0
1516786566010957,-32,-37,-24,-17,7,0,-4,-10
1516786566010957,8,14,18,4,-15,-4,-5,-4
1516786566019899,-2,-16,-99,-41,-4,-3,-1,3
1516786566019899,5,0,56,29,8,2,0,0
1516786566034917,0,10,-32,-55,-20,-13,-7,-11
1516786566034917,4,-8,50,32,23,4,4,5
1516786566034917,-2,11,6,3,0,-1,-1,4
1516786566034917,3,-21,-25,3,-1,-1,-2,-4
1516786566048849,3,0,-1,12,1,7,4,4
1516786566048849,-7,-8,-24,-12,-10,-3,-2,-1
1516786566056868,-9,-6,10,4,6,1,-5,-3
1516786566056868,-10,10,-22,-24,-18,-2,-1,-6
1516786566071126,17,5,37,42,39,15,12,7
1516786566071126,-7,-20,-45,-15,-8,-13,-4,5
1516786566079959,5,1,9,23,-6,0,-3,1
1516786566079959,-11,-10,-65,-73,1,3,1,-4
1516786566094199,-11,-3,55,40,-34,-15,-7,-10
1516786566094199,-2,-1,-14,-16,-33,-5,-4,-7
1516786566095002,9,-2,44,32,28,5,4,4
1516786566095002,-1,3,-6,-20,13,5,2,5
1516786566109240,-4,-7,-17,-27,-18,-7,-5,-2
1516786566109240,1,13,71,39,5,-2,-5,-3
1516786566117034,-2,-7,-27,-22,-16,-2,1,3
1516786566117034,5,34,118,115,16,16,7,2
1516786566131292,-10,-25,-73,-106,-2,-8,-6,-10
1516786566131292,6,-10,-32,-8,-7,-2,-1,-2
1516786566139223,-2,-6,-11,-32,1,-8,-4,-7
1516786566139223,0,7,1,10,6,0,0,1
1516786566154155,3,4,29,44,0,3,0,7
1516786566154155,0,20,5,34,12,9,8,4
1516786566162181,-4,-6,-93,-76,-18,-6,-6,-21
1516786566162181,-10,22,57,48,8,-11,-7,-26
1516786566168163,15,6,44,-44,-9,-12,-4,21
1516786566168163,-4,1,17,14,9,-1,-2,-3
1516786566177189,-14,-29,5,-72,-29,-10,-4,-5
1516786566177189,18,24,-59,3,9,11,12,35
1516786566193233,10,11,74,57,16,6,-12,-44
1516786566193233,8,-29,-35,-112,-21,-11,-2,-32
1516786566199247,-13,-32,77,103,11,-17,-28,31
1516786566199247,-22,25,59,22,-2,-8,2,-6
1516786566214502,-27,-59,-121,-104,-16,24,21,70
1516786566214502,36,56,-13,4,7,11,-8,-11
1516786566215289,-46,12,84,56,1,-3,8,20
1516786566215289,-36,-85,-95,-101,-22,-66,-52,-92
1516786566228346,39,-53,-14,-28,3,27,8,-7
1516786566228346,-8,71,87,67,32,60,40,28
1516786566236374,59,37,24,6,23,17,13,47
1516786566236374,-30,6,89,91,0,1,-4,7
1516786566252388,21,52,-41,-46,-23,-43,-47,-78
1516786566252388,-29,-70,-120,-64,-77,-97,-58,-2
1516786566259438,-15,48,-1,7,56,63,74,8
1516786566259438,88,68,-53,-39,-5,107,51,73
1516786566274446,-26,-32,-44,7,45,-51,-32,-55
1516786566274446,-21,1,-17,75,9,-16,-45,-48
1516786566275449,-26,88,26,-77,-36,37,-13,63
1516786566275449,-4,-8,-35,46,103,109,23,-15
1516786566288718,23,-19,13,-18,124,127,31,22
1516786566288718,34,25,-24,-46,114,127,58,-19
1516786566297508,-46,-77,-110,34,-14,-30,-91,-128
1516786566297508,8,-8,9,-28,-77,-99,-58,-29
1516786566311719,52,50,12,-51,-128,-128,-23,63
1516786566311719,-120,-41,43,-41,-125,-128,-17,52
1516786566319715,64,-1,127,64,-66,101,75,61
1516786566319715,42,-12,98,32,6,109,12,25
1516786566334615,4,23,117,127,116,127,62,9
1516786566334615,-39,-57,68,-70,127,127,-24,-12
1516786566335634,79,-1,-81,-8,127,96,-31,6
1516786566335634,-55,-1,-113,-33,114,87,80,59
1516786566348746,-39,9,-65,48,119,26,-47,-68
1516786566348746,-6,7,-14,83,127,-15,-16,-65
1516786566356802,44,-22,-105,-45,56,-34,67,46
1516786566356802,-42,-21,31,13,41,-77,-31,-42
1516786566370721,6,24,-32,-16,-11,-13,27,39
1516786566370721,2,19,85,121,-34,-11,-23,-32
1516786566379727,-22,-43,6,-6,-74,-71,-90,-91
1516786566379727,-6,-46,-87,-119,-123,-29,-12,-26
1516786566393764,-4,32,0,31,-101,2,33,76
1516786566393764,-3,-55,-62,-87,-104,-18,-38,-14
1516786566394778,-22,-16,120,10,-57,-1,28,3
1516786566394778,14,-3,-27,-26,-34,-16,5,-5
1516786566408805,-1,-49,96,55,-11,-56,-52,-68
1516786566408805,-19,-8,-69,-106,-62,67,57,44
1516786566416824,-27,-17,-62,-16,5,-38,-4,-10
1516786566416824,-11,-27,50,26,21,-1,-23,-28
1516786566439887,-3,23,-1,43,2,4,5,5
1516786566439887,33,-17,50,-39,-7,-18,1,68
1516786566440890,-8,-1,22,1,11,12,35,-38
1516786566440890,6,2,27,57,20,-10,-38,-28
1516786566453924,-22,-1,-45,-38,-12,-8,-6,-13
1516786566453924,37,6,-72,16,14,22,29,53
1516786566454936,-11,48,60,42,8,6,-25,-58
1516786566454936,33,-25,61,-7,-14,-13,5,94
1516786566469966,-37,-26,10,-46,3,25,22,19
1516786566469966,17,5,3,23,5,5,6,-13
1516786566476984,33,7,29,11,16,-8,-19,6
1516786566476984,-19,-32,-63,7,-10,-19,-22,-45
1516786566491023,-15,30,-2,-23,-23,1,-1,32
1516786566491023,9,4,67,35,0,6,13,-83
1516786566499046,-4,-20,-112,-15,2,-10,20,89
1516786566499046,-5,4,-22,-25,-5,-2,-5,-13
1516786566514096,-17,-15,-31,-13,-1,3,-6,11
1516786566514096,4,28,73,-7,-4,-15,-21,10
1516786566515086,13,16,30,36,8,9,0,-21
1516786566515086,-17,41,-19,11,2,5,17,4
1516786566529163,-5,-17,-100,10,3,0,-8,-41
1516786566529163,25,34,45,43,14,18,3,16
1516786566537174,-29,18,90,18,0,-17,-13,14
1516786566537174,3,-9,-79,-76,-20,-6,5,-52
1516786566551183,8,58,127,14,-7,-11,-37,12
1516786566551183,-13,-59,-91,-1,-3,-10,26,14
1516786566560207,-43,-11,-78,-33,1,4,-8,3
1516786566560207,69,-9,109,18,6,-5,-4,18
1516786566573242,-4,-25,26,-2,-9,-5,5,0
1516786566573242,7,36,-2,-17,8,2,-19,-67
1516786566582270,-32,-37,-37,-22,-21,-24,17,42
1516786566582270,52,35,-9,7,6,40,45,46
1516786566588283,10,-7,45,43,13,10,1,-12
1516786566588283,-21,-35,-16,-40,-32,-38,-35,-62
1516786566597306,22,20,47,32,10,14,-12,38
1516786566597306,-39,24,45,43,4,-14,-10,15
1516786566611343,-27,-38,-38,6,-5,4,9,5
1516786566611343,40,42,-6,51,22,11,7,7
1516786566620367,2,1,20,13,15,8,-6,-43
1516786566620367,-44,-14,-26,-56,-21,-14,-14,7
1516786566633402,10,7,8,-15,2,16,16,-3
1516786566633402,-5,-1,-2,8,8,4,-4,10
1516786566642424,-20,5,-39,-2,-13,-2,11,23
1516786566642424,59,16,24,-18,-3,-10,-14,15
1516786566648442,8,15,55,95,34,15,6,-65
1516786566648442,-13,11,-74,-128,-47,-21,13,106
1516786566657466,23,4,3,10,8,5,4,-33
1516786566657466,-10,24,23,42,10,-29,-51,-39
1516786566671509,45,-7,-52,-31,-18,27,55,61
1516786566671509,-57,-22,23,17,3,-2,-2,-21
1516786566680527,34,58,108,65,10,4,-15,-16
1516786566680527,-25,-76,-75,-38,-11,-3,14,0
1516786566693567,2,6,30,-33,-9,-22,-36,8
1516786566693567,4,-20,-28,29,15,5,0,-6
1516786566702589,-20,3,58,13,-10,-2,10,-7
1516786566702589,18,29,91,9,-4,-5,-8,7
1516786566716639,-20,-9,-52,-41,-3,-6,0,-6
1516786566716639,16,-8,-50,-30,-10,4,6,4
1516786566724650,-10,28,0,-35,-8,-6,-10,-23
1516786566724650,23,22,55,40,25,34,17,-41
1516786566730665,-46,-44,-73,-24,-21,-22,-7,76
1516786566730665,6,3,41,17,3,-2,5,1
1516786566739685,20,-10,-60,-17,-1,0,-10,-13
1516786566739685,-23,19,30,30,12,-4,-22,-24
1516786566753884,8,50,111,37,-7,11,32,1
1516786566753884,38,3,51,14,10,7,5,35
1516786566762746,-8,-24,5,-14,-7,-16,-18,-17
1516786566762746,-9,-5,-51,4,-5,-5,-2,5
1516786566768924,7,10,4,33,13,9,-21,-33
1516786566768924,-30,33,13,37,11,3,18,7
1516786566777786,34,-13,70,-42,-6,10,14,29
1516786566777786,-14,15,54,18,5,2,-1,-3
1516786566791039,5,-21,-70,-60,-15,-14,-19,-13
1516786566791039,-2,-1,1,12,1,4,-2,-28
1516786566799844,1,-7,-57,-5,-1,1,-3,-6
1516786566799844,-21,-16,-51,-20,-9,-5,7,18
1516786566814105,12,1,-5,2,4,-3,0,-15
1516786566814105,11,-2,58,54,6,2,-1,-12
1516786566822905,-25,-15,-95,-70,-21,-21,-19,-14
1516786566822905,-19,-29,-9,-39,-19,-6,13,33
1516786566829167,24,30,44,2,0,1,5,8
1516786566829167,10,-4,35,26,13,6,-2,6
1516786566837973,5,23,-63,-14,2,6,0,-17
1516786566837973,-7,-23,-18,8,0,1,8,0
1516786566851185,-16,-17,-38,-12,-3,-12,-8,-18
1516786566851185,-5,-18,-15,-14,-1,-3,-7,10
1516786566860004,23,5,48,50,15,3,-12,-67
1516786566860004,-7,-41,-112,-86,-32,-12,-3,48
1516786566874254,-43,-4,54,-4,-5,-5,25,8
1516786566874254,7,2,27,35,12,5,-1,-2
1516786566881278,-16,-12,56,36,2,6,3,-9
1516786566881278,-16,-14,-25,-39,-14,-15,-19,-36
1516786566897249,-1,-23,-8,8,11,9,-13,-21
1516786566897249,13,27,24,6,-6,1,7,4
1516786566899108,3,-27,-79,-41,-7,-6,0,26
1516786566899108,1,27,100,72,19,3,5,-11
1516786566911285,7,-19,-36,-62,-20,-2,6,1
1516786566911285,-4,-4,-17,-15,-1,0,-1,-12
1516786566920179,14,-6,23,13,-3,-12,-2,19
1516786566920179,-19,15,23,18,10,24,18,15
1516786566934235,0,4,-57,0,8,0,-1,-38
1516786566934235,-15,14,36,55,2,-12,-22,-1
1516786566942352,22,-10,-51,-65,-18,-8,18,56
1516786566942352,-2,17,12,13,7,4,4,-44
1516786566948374,3,17,52,26,4,-1,-9,12
1516786566948374,2,-23,-74,-34,-3,5,3,-13
1516786566957371,-32,-14,-3,-3,-9,-12,-15,-21
1516786566957371,12,2,11,5,1,4,7,7
1516786566971444,4,10,17,9,3,4,-5,-3
1516786566971444,-1,-7,-5,-26,-9,-6,-3,-2
1516786566980323,-11,0,54,35,10,8,6,3
1516786566980323,10,28,-44,-1,2,2,5,13
1516786566995363,16,17,60,28,4,0,-6,-8
1516786566995363,-32,-29,-48,-39,-9,-6,-2,10
1516786567002384,2,3,4,1,5,2,-1,8
1516786567002384,17,-1,-22,2,-3,-3,1,-6
1516786567017456,2,2,7,15,3,-1,0,8
1516786567017456,-6,-4,-44,-50,-17,-7,-6,-29
1516786567019460,-12,-2,-22,20,7,5,2,17
1516786567019460,-2,-17,10,-3,1,-4,-3,-5
1516786567031491,-5,-11,-35,-37,-11,-4,-2,2
1516786567031491,12,5,9,6,-2,-2,1,7
1516786567040483,-8,0,7,26,10,5,1,-15
1516786567040483,9,4,22,-9,-3,-2,-4,9
1516786567053518,-10,-2,1,2,-5,-6,-4,-1
1516786567053518,11,3,13,4,0,0,0,4
1516786567062541,-4,2,-3,-11,-5,-1,-2,-6
1516786567062541,-1,-6,-3,-6,3,3,2,5
1516786567077581,0,7,34,24,0,-2,-1,1
1516786567077581,1,-4,36,-6,-4,-1,2,1
1516786567078584,-6,0,2,-2,0,-1,1,-6
1516786567078584,1,-3,-30,7,2,-3,-2,0
1516786567090646,-3,-15,-55,-34,-11,-5,-1,-2
1516786567090646,3,0,-4,-69,-13,-3,1,8
1516786567100645,-11,1,22,50,-1,-6,-5,-10
1516786567100645,7,6,19,31,20,12,5,1
1516786567113680,1,1,3,15,3,1,0,1
1516786567113680,0,-5,-24,-10,-9,-2,1,2
1516786567122703,-7,-11,-26,-28,-21,-10,-6,-9
1516786567122703,1,0,23,-39,-20,-14,-7,-4
1516786567137743,-5,-8,5,-11,5,2,-2,-1
1516786567137743,0,5,-4,20,10,6,0,1
1516786567138746,0,1,4,29,10,6,1,0
1516786567138746,-1,-4,-11,-8,-12,-6,-3,0
1516786567150797,-4,0,6,1,4,-1,1,-2
1516786567150797,0,3,7,-8,-8,-9,-5,1
1516786567159840,2,2,-8,-33,-15,0,4,-1
1516786567159840,-10,-9,27,8,7,5,-2,-2
1516786567173992,-9,-5,-37,-22,-14,-9,-5,-7
1516786567173992,2,0,-5,-1,-10,-6,-4,-1
1516786567182875,3,6,18,22,38,14,5,3
1516786567182875,19,4,3,19,8,1,2,6
1516786567204922,6,3,7,4,-3,-3,1,3
1516786567204922,-22,-7,-3,57,14,0,-4,-3
1516786567206928,3,-3,-7,-40,-20,-7,-6,-5
1516786567206928,1,-3,7,-4,-3,-1,-3,1
1516786567210938,2,9,47,10,9,3,-1,0
1516786567210938,0,-5,-54,-25,-4,-4,-2,-2
1516786567219963,-6,1,8,-4,6,5,2,-2
1516786567219963,-2,2,5,9,0,-2,-1,-3
1516786567233999,-1,-13,-38,-25,-10,-8,-5,-1
1516786567233999,1,3,28,1,-5,6,4,3
1516786567241155,-1,3,14,32,18,4,1,1
1516786567241155,1,-2,-14,11,-4,-6,-4,-1
1516786567258085,-3,5,7,-25,-6,0,-2,-3
1516786567258085,4,-1,-17,8,0,-1,0,-2
1516786567259066,0,1,15,-13,-4,-3,-2,-1
1516786567259066,-2,2,8,3,0,-2,0,0
1516786567271120,-4,-6,-10,-4,-1,-1,-2,-3
1516786567271120,-2,-1,26,5,8,6,1,3
1516786567280122,4,3,5,9,0,1,-1,-1
1516786567280122,2,-2,-39,-24,-10,-2,0,-3
1516786567294190,4,3,42,14,-3,3,1,2
1516786567294190,-6,-17,-64,-24,5,-7,-5,-7
1516786567301203,-5,-6,-25,-25,-11,-5,-5,-5
1516786567301203,-7,-2,4,-8,-11,-4,-1,-2
1516786567317233,4,1,-4,36,27,8,3,3
1516786567317233,3,10,22,20,5,0,1,1
1516786567319225,-4,-10,-2,-12,-4,-4,-1,-2
1516786567319225,-6,-8,-38,-44,-10,-7,-6,-6
1516786567331286,-4,3,18,48,22,14,7,3
1516786567331286,4,4,15,10,-2,-4,-1,0
1516786567340282,0,-1,-18,-7,-6,-5,-2,-2
1516786567340282,3,3,13,1,1,2,4,3
1516786567354540,2,-3,-19,-28,-14,-10,-6,-4
1516786567354540,1,4,5,-14,-2,2,-1,6
1516786567361557,2,-3,10,38,10,1,2,-2
1516786567361557,-8,-2,2,-7,-3,2,0,-2
1516786567377518,-6,-6,-25,-30,-19,-7,-2,-5
1516786567377518,11,2,24,36,13,6,-8,-6
1516786567379386,-8,6,-15,-29,-5,0,1,3
1516786567379386,10,6,24,4,14,11,28,38
1516786567391416,0,-5,6,96,37,-2,-26,-28
